Source path,Class name,Signature,Checksum,Description,Return value description,Technique 1,Technique 2,Technique 3,Inference time (ms),Input tokens,Output tokens
trade-service/src/main/java/finos/traderx/tradeservice/PubSubConfig.java,finos.traderx.tradeservice.PubSubConfig,"finos.traderx.tradeservice.PubSubConfig{name=tradePublisher,return=finos.traderx.messaging.Publisher<finos.traderx.tradeservice.model.TradeOrder>,parameters=[]}",fed5b269e1b18d9ccee2f2d7052d1493ca41c80ec7467fe62164029a0a80f59e,,,,,,0,342,0
trade-service/src/main/java/finos/traderx/tradeservice/TradeServiceApplication.java,finos.traderx.tradeservice.TradeServiceApplication,"finos.traderx.tradeservice.TradeServiceApplication{name=main,return=void,parameters=[java.lang.String[]]}",05cb1736d5e77f0caa4a7ec30dc54a1ef4337370de74416a2020514d9826c791,,,,,,0,259,0
trade-service/src/main/java/finos/traderx/tradeservice/controller/DocsController.java,finos.traderx.tradeservice.controller.DocsController,"finos.traderx.tradeservice.controller.DocsController{name=index,return=java.lang.String,parameters=[]}",54c49c322fc5ebb2b689bec49477af356467900f3d772f06eaa8a3835791171d,,,,,,0,242,0
trade-service/src/main/java/finos/traderx/tradeservice/controller/TradeOrderController.java,finos.traderx.tradeservice.controller.TradeOrderController,"finos.traderx.tradeservice.controller.TradeOrderController{name=createTradeOrder,return=org.springframework.http.ResponseEntity<finos.traderx.tradeservice.model.TradeOrder>,parameters=[finos.traderx.tradeservice.model.TradeOrder]}",e32aa8e462e476c8f18521c1a59a7debc58a8f2497866e716f00c60ddb242df5,,,,,,0,514,0
trade-service/src/main/java/finos/traderx/tradeservice/model/TradeResponse.java,finos.traderx.tradeservice.model.TradeResponse,"finos.traderx.tradeservice.model.TradeResponse{name=success,return=finos.traderx.tradeservice.model.TradeResponse,parameters=[java.lang.String]}",4802b2723c524f34a3a1be2f3d8b5a65e24123c9b32b6bc5057c8d2ae4b46b5f,,,,,,0,269,0
trade-service/src/main/java/finos/traderx/tradeservice/model/TradeResponse.java,finos.traderx.tradeservice.model.TradeResponse,"finos.traderx.tradeservice.model.TradeResponse{name=error,return=finos.traderx.tradeservice.model.TradeResponse,parameters=[java.lang.String]}",062b55748b06a7185018da100d0a219bcd60f4d4b85d0fd61271c7acc6158071,,,,,,0,270,0
reference-data/src/stocks/stocks.controller.ts,/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/reference-data/src/stocks/stocks.controller.StocksController,"/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/reference-data/src/stocks/stocks.controller.StocksController{name=findAll,return=Promise<Array</var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/reference-data/src/stocks/interfaces/stock.interface.Stock>>,parameters=[]}",ed399119a6b9e565a66bce999619a91d9d170c17c8aa7be1aa963b06acb7619c,,,,,,0,375,0
reference-data/src/stocks/stocks.controller.ts,/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/reference-data/src/stocks/stocks.controller.StocksController,"/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/reference-data/src/stocks/stocks.controller.StocksController{name=findByTicker,return=Promise</var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/reference-data/src/stocks/interfaces/stock.interface.Stock>,parameters=[{undefined}]}",5829a677d830d540a4ee1225692979bdf64f09c277058e60c7d68dea86832a94,,,,,,0,438,0
web-front-end/angular/main/app/accounts/button-renderer.component.ts,/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/accounts/button-renderer.component.ButtonCellRendererComponent,"/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/accounts/button-renderer.component.ButtonCellRendererComponent{name=agInit,return=void,parameters=[ag-grid-community.ICellRendererParams<{undefined}, {undefined}, {undefined}> & {undefined}]}",19726db28f5de11a36cdc2a98f6fa37db6a66c51526eb476135cd80291b0fd6d,,,,,,0,277,0
web-front-end/angular/main/app/accounts/user/assign-user.component.spec.ts,/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/accounts/user/assign-user.component.spec.AssignUserToAccountComponent,"/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/accounts/user/assign-user.component.spec.AssignUserToAccountComponent{name=ngOnInit,return=void,parameters=[]}",fdcad932f0148ff14d152f102844c0aa02c0c5e19e13214204dbea949219423a,,,,,,0,434,0
web-front-end/angular/main/app/accounts/user/assign-user.component.ts,/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/accounts/user/assign-user.component.AssignUserToAccountComponent,"/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/accounts/user/assign-user.component.AssignUserToAccountComponent{name=ngOnInit,return=void,parameters=[]}",1507a7534d58446eac11e54277716c2c8edb8bf2f7a02a848096fcbc0cd38141,,,,,,0,429,0
web-front-end/angular/main/app/header/header.component.ts,/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/header/header.component.HeaderComponent,"/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/header/header.component.HeaderComponent{name=ngOnInit,return=void,parameters=[]}",b2d7a77fbd3aa6fccc302ec7fe2346565dcadb913de071fbeffa56c07bc29453,,,,,,0,228,0
web-front-end/angular/main/app/service/symbols.service.ts,/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/service/symbols.service.SymbolService,"/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/service/symbols.service.SymbolService{name=createTicket,return=rxjs.Observable<{undefined}>,parameters=[/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/model/trade.model.TradeTicket]}",2370f8365dab2a8e4f793558bb5fa2892b6c05aa717c0aa4f2f52e629b2d92c0,,,,,,0,353,0
web-front-end/angular/main/app/test-utils/utils.ts,<unknown>,"{undefined}{name=createUser,return=/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/model/user.model.User,parameters=[]}",26f4624a993eea002acd05bb54952433972a10dde071e09a547bdef5be9b0275,,,,,,0,338,0
web-front-end/angular/main/app/test-utils/utils.ts,<unknown>,"{undefined}{name=createAccount,return=/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/model/account.model.Account,parameters=[]}",3933a899d12b8b9ef2fb0234cf40fc75c167584dfedc30c92489e1ffdeb2ed2b,,,,,,0,293,0
web-front-end/angular/main/app/test-utils/utils.ts,<unknown>,"{undefined}{name=createStock,return=/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/model/symbol.model.Stock,parameters=[]}",52ecdf5775e99894b191fc232709737c9213106f1340c21bcba7e535f29be83a,,,,,,0,297,0
web-front-end/angular/main/app/test-utils/utils.ts,<unknown>,"{undefined}{name=createTrade,return=/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/model/trade.model.Trade,parameters=[]}",80d37f7aef212af9e82dc6b42c8c54e96acecb6e3916570272c58cc184819d9b,,,,,,0,397,0
web-front-end/angular/main/app/test-utils/utils.ts,<unknown>,"{undefined}{name=createPosition,return=/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/model/trade.model.Position,parameters=[]}",1293d9f4f64abab2c003f75bfdfaf4c11929d817ec27096469cbd7b358e8467c,,,,,,0,321,0
web-front-end/angular/main/app/trade/trade-ticket/trade-ticket.component.ts,/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/trade/trade-ticket/trade-ticket.component.TradeTicketComponent,"/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/trade/trade-ticket/trade-ticket.component.TradeTicketComponent{name=onSelect,return=void,parameters=[ngx-bootstrap.TypeaheadMatch<{undefined}>]}",bd503b569cce5d2a18f0470e1b3bacae8a3ceb070388730145a2a69e5075abba,,,,,,0,313,0
web-front-end/angular/main/app/trade/trade-ticket/trade-ticket.component.ts,/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/trade/trade-ticket/trade-ticket.component.TradeTicketComponent,"/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/trade/trade-ticket/trade-ticket.component.TradeTicketComponent{name=onBlur,return=void,parameters=[]}",60af11ec5df93fb5fbb30e9092f4b82bb647cf9c7bda27607a69521222bf3313,,,,,,0,285,0
web-front-end/angular/main/app/trade/trade.component.ts,/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/trade/trade.component.TradeComponent,"/var/moderne/2026-02-19-00-32/Open Source/FINOS/finos/traderX/web-front-end/angular/main/app/trade/trade.component.TradeComponent{name=ngOnInit,return=void,parameters=[]}",edde5760f5123e668830575e62b54c59bcda3ffdd237127c2791306abe10fbc7,,,,,,0,408,0
web-front-end/angular/main/test.ts,<unknown>,"{undefined}{name=context,return=𝑓,parameters=[String,boolean,RegExp]}",eb51800fb8f921aae2b5613ccbf432fbcdc9ae1885c0cea408af3cbf74ac6afd,,,,,,0,258,0
website/src/components/HomepageFeatures.tsx,<unknown>,"{undefined}{name=HomepageFeatures,return=global.JSX.Element,parameters=[]}",0b80edc9ca6b698822623ce9eacde047070b61f8504e434c5a64d9df009d6a83,,,,,,0,310,0
